workflow_id	workflow_name	read_layout	workflow_total_duration	download_duration	processing_duration	instance_type	status	run_id	cpu	mem	cache	blkio
0cdd8c6	hisat2-cufflinks	SINGLE	603.0	3.56466709	599.43533291	c5.4xlarge	success	SRR2932901	1529.64317936449	6286417920	1473966080	53248
3f29caa	hisat2-cufflinks	SINGLE	831.0	5.006698776	825.993301224	c5.4xlarge	success	ERR204893	450.878697428215	13804003328	8956354560	1205313536
b280a3e	tophat2-cufflinks	SINGLE	4487.0	2.863642856	4484.136357144	c5.4xlarge	success	SRR2932901	626.0184864	16585621504	7856795648	815124480
8b608b5	tophat2-cufflinks	SINGLE	3124.0	3.251514169	3120.748485831	c5.4xlarge	success	ERR204893	0	21826711552	7423492096	1205297152
4499af7	star-cufflinks	PAIRED	270.0	5.214440234	264.785559766	c5.4xlarge	success,failed	ERR204893	32.1507793628982	25754394624	10358390784	21107572736
86508e4	star-cufflinks	SINGLE	203.0	2.018183919	200.981816081	c5.4xlarge	success,failed	SRR5185518	32.0850959699625	27821387776	9826652160	23260303360
0d2fa4f	star-cufflinks	SINGLE	185.0	1.144889882	183.855110118	c5.4xlarge	success,failed	SRR4250750	53.4949442598376	28710023168	10509205504	27439972352
ef241bc	salmon	SINGLE	36.0	0	36.0	c5.4xlarge	success	SRR4250750	0	0	0	0
62d2734	salmon	PAIRED	23.0	0	23.0	c5.4xlarge	success	SRR5168756	0	0	0	0
174c0f1	salmon	PAIRED	62.0	0	62.0	c5.4xlarge	success	SRR4241930	0	2569822208	0	0
f27a1e8	salmon	PAIRED	679.0	0	679.0	c5.4xlarge	success	SRR4428678	0	4382720	0	0
98bdaf1	kallisto	PAIRED	183.0	0	183.0	c5.4xlarge	success	SRR2932901	1597.50952974391	3819896832	211038208	0
e25f839	kallisto	PAIRED	48.0	0	48.0	c5.4xlarge	success	SRR4250750	0	0	0	0
0ce545f	salmon	SINGLE	106.0	0	106.0	c5.4xlarge	success	SRR2567462	1593.9406799	1625939968	1227948032	0
418d831	salmon	SINGLE	18.0	0	18.0	c5.4xlarge	success	SRR4428678	99.6323898381071	3568316416	0	0
c3a36ca	kallisto	SINGLE	358.0	0	358.0	c5.4xlarge	success	SRR2567462	1586.27919930262	3817951232	1266950144	0
205d98d	kallisto	SINGLE	322.0	0	322.0	c5.4xlarge	success	ERR204893	30.1535458883249	3912196096	1023500288	0
5d3bfea	hisat2-stringtie	PAIRED	492.0	7.144040593	484.855959407	c5.4xlarge	success	SRR2567462	1578.939682397	10948562944	6069374976	1204568064
a89d999	hisat2-stringtie	PAIRED	73.0	1.726512784	71.273487216	c5.4xlarge	success	SRR5168756	245.955622211055	318435328	11542528	0
3e59b5d	hisat2-stringtie	SINGLE	452.0	9.257916347	442.742083653	c5.4xlarge	success	SRR2567462	1596.87766363977	11433238528	6569648128	1204568064
9cdc8e6	tophat2-cufflinks	SINGLE	738.0	1.143588674	736.8564113259999	c5.4xlarge	success	SRR5168756	0	12699697152	5112496128	4371603456
80b1a6b	star-stringtie	PAIRED	215.0	5.338533538	209.661466462	c5.4xlarge	success,failed	SRR4241930	34.7656404758923	28264292352	8857915392	26867666944
e6cabd4	star-stringtie	SINGLE	219.0	9.415001567	209.584998433	c5.4xlarge	success,failed	SRR4241930	31.4202937	28099993600	9405284352	26049789952
674b31f	star-stringtie	SINGLE	205.0	3.110122272	201.889877728	c5.4xlarge	success,failed	SRR5185518	31.5426462383032	27662479360	12694212608	22770982912
f435903	star-stringtie	SINGLE	233.0	3.097716973	229.902283027	c5.4xlarge	success,failed	SRR2932901	30.921157260274	27482947584	10093625344	24255967232
bdc32d1	kallisto	PAIRED	62.0	0	62.0	c5.4xlarge	success	SRR4428678	99.998235	3222663168	0	0
74d8f0f	hisat2-cufflinks	PAIRED	116.0	1.064215426	114.935784574	c5.4xlarge	success	SRR4250750	0	473780224	0	0
4edc0fc	hisat2-cufflinks	PAIRED	527.0	1.913994801	525.086005199	c5.4xlarge	success	SRR2932901	1560.82314112641	9160634368	4315627520	0
56d2720	hisat2-cufflinks	SINGLE	137.0	1.234168736	135.765831264	c5.4xlarge	success	SRR4428678	911.152831743684	2591907840	327716864	0
9ad64ee	hisat2-cufflinks	SINGLE	345.0	2.106663163	342.893336837	c5.4xlarge	success	SRR5185518	827.5163136	2981773312	259018752	172224512
2f2eba7	tophat2-cufflinks	PAIRED	826.0	1.196864147	824.803135853	c5.4xlarge	success	SRR4250750	99.8730714606742	7110103040	908173312	83996672
e228fc2	tophat2-cufflinks	PAIRED	1937.0	7.351556806	1929.648443194	c5.4xlarge	success	SRR4241930	100.335108757027	12211863552	4456800256	23130112
52847da	star-cufflinks	SINGLE	185.0	0.665983512	184.334016488	c5.4xlarge	success,failed	SRR4428678	31.0023604247345	28474900480	12869496832	22949277696
67f6dae	star-cufflinks	SINGLE	217.0	6.953785302	210.046214698	c5.4xlarge	success,failed	SRR5023408	18.415187839196	27634085888	10738552832	24147972096
047dd2a	salmon	SINGLE	70.0	0	70.0	c5.4xlarge	success	SRR2932901	1604.85992035022	620154880	508841984	0
04a9d0c	kallisto	SINGLE	357.0	0	357.0	c5.4xlarge	success	SRR2567462	0	3817955328	233893888	0
f93ae58	kallisto	PAIRED	61.0	0	61.0	c5.4xlarge	success	SRR4428678	99.9976902	3811274752	0	0
81e0fbe	hisat2-stringtie	PAIRED	81.0	1.143766313	79.856233687	c5.4xlarge	success	SRR4428678	100.335069681449	171565056	20480	0
e5936fc	hisat2-stringtie	PAIRED	82.0	1.053333265	80.946666735	c5.4xlarge	success	SRR4250750	0	0	0	0
f004c12	hisat2-cufflinks	SINGLE	160.0	0.897998719	159.102001281	c5.4xlarge	success	SRR4250750	0	2153336832	169054208	0
b48afe9	hisat2-stringtie	SINGLE	546.0	5.48606174	540.51393826	c5.4xlarge	success	SRR2567462	1577.9330294434	11618680832	6752894976	1244381184
6c9d8c1	hisat2-stringtie	SINGLE	198.0	2.598097491	195.401902509	c5.4xlarge	success	SRR5185518	100.33609544035	6828666880	2014945280	0
95b6549	hisat2-stringtie	SINGLE	599.0	4.03469384	594.96530616	c5.4xlarge	success	ERR204893	1534.24194623441	10804822016	5962326016	3161997312
0adbce1	tophat2-cufflinks	PAIRED	3110.0	2.629077474	3107.370922526	c5.4xlarge	success	SRR5023408	969.912036884422	13842178048	4188966912	131272704
2e64ace	tophat2-cufflinks	SINGLE	2627.0	0.920737156	2626.079262844	c5.4xlarge	success	SRR5185518	666.997765692884	12509765632	4822978560	12288
1281f1b	tophat2-cufflinks	SINGLE	2660.0	0.775540451	2659.224459549	c5.4xlarge	success	SRR4250750	100.270304719101	10937503744	7281225728	6702309376
9ce1879	tophat2-cufflinks	SINGLE	3119.0	3.754380606	3115.245619394	c5.4xlarge	success	ERR204893	99.9372043472829	20472434688	6888026112	2400088064
a27e081	hisat2-cufflinks	PAIRED	330.0	2.647087606	327.352912394	c5.4xlarge	success	SRR5023408	846.621882	5056573440	1375354880	1204858880
74700ea	hisat2-cufflinks	SINGLE	851.0	5.378197699	845.621802301	c5.4xlarge	success	ERR204893	534.406378367601	10484776960	5648015360	1602105344
d43c887	hisat2-stringtie	SINGLE	305.0	2.335003593	302.664996407	c5.4xlarge	success	SRR2932901	1539.6906627	9095385088	4267614208	0
e8dabdf	kallisto	PAIRED	63.0	0	63.0	c5.4xlarge	success	SRR5168756	99.811796481597	3222548480	0	0
769061e	salmon	SINGLE	18.0	0	18.0	c5.4xlarge	success	SRR4428678	1553.19637426783	212721664	91115520	0
0456f35	salmon	SINGLE	63.0	0	63.0	c5.4xlarge	success	SRR5023408	1578.5606535	4799799296	0	0
beed3be	kallisto	SINGLE	64.0	0	64.0	c5.4xlarge	success	SRR4428678	100.525255469337	3222556672	0	0
d0e4b7c	kallisto	SINGLE	545.0	0	545.0	c5.4xlarge	success	SRR4250750	99.8725358302122	6736175104	2842697728	2842697728
fcb67aa	kallisto	SINGLE	317.0	0	317.0	c5.4xlarge	success	ERR204893	0	3820888064	998416384	0
7d1e709	hisat2-stringtie	PAIRED	83.0	1.118307525	81.881692475	c5.4xlarge	success	SRR4250750	0	9732530176	4936392704	4664098816
a4848da	hisat2-cufflinks	SINGLE	350.0	2.334063821	347.665936179	c5.4xlarge	success	SRR5185518	1543.82426473454	6272151552	1460178944	0
908253a	hisat2-stringtie	SINGLE	475.0	4.782995191	470.217004809	c5.4xlarge	success	ERR204893	1560.73001044776	9502162944	4535099392	1449213952
f7ae0fb	tophat2-cufflinks	PAIRED	3102.0	3.511450081	3098.488549919	c5.4xlarge	success	SRR5023408	761.344486528562	13904949248	4247842816	4620288
7f71971	tophat2-cufflinks	PAIRED	2884.0	4.066460098	2879.933539902	c5.4xlarge	success	SRR5185518	1580.14432119403	12826210304	5240950784	809406464
1e607c7	tophat2-cufflinks	SINGLE	3037.0	3.227132446	3033.772867554	c5.4xlarge	success	SRR5023408	100.128496020025	11626430464	4126150656	4538368
12bf5c4	tophat2-cufflinks	SINGLE	1844.0	1.845490787	1842.154509213	c5.4xlarge	success	SRR4241930	698.66445715717	10296197120	4057583616	22818816
307b50a	tophat2-cufflinks	SINGLE	2571.0	2.102338059	2568.897661941	c5.4xlarge	success	SRR5185518	706.42496358209	12502089728	4635557888	809111552
cf49b62	tophat2-cufflinks	SINGLE	3726.0	5.17069843	3720.82930157	c5.4xlarge	success	SRR2567462	1598.5768247	15879102464	7833452544	1204903936
d95a3bf	hisat2-cufflinks	PAIRED	161.0	1.090624191	159.909375809	c5.4xlarge	success	SRR4428678	1046.94084510268	3271553024	298549248	0
7aa4c52	hisat2-cufflinks	PAIRED	552.0	3.409905334	548.590094666	c5.4xlarge	success	SRR2932901	1560.37218772277	8764354560	3924684800	0
2f36bc2	hisat2-cufflinks	PAIRED	272.0	4.46980796	267.53019204	c5.4xlarge	success	SRR5185518	1587.5727904	2554064896	297594880	0
777f763	hisat2-cufflinks	SINGLE	367.0	2.907728539	364.092271461	c5.4xlarge	success	SRR5023408	670.543091994981	6982873088	2180792320	368640
2331002	star-cufflinks	SINGLE	188.0	0.949802075	187.050197925	c5.4xlarge	success,failed	SRR4250750	0	28230311936	9988796416	20051804160
ee160a2	salmon	SINGLE	71.0	0	71.0	c5.4xlarge	success	SRR2932901	1599.52843547217	873377792	761528320	0
a662f71	salmon	SINGLE	37.0	0	37.0	c5.4xlarge	success	SRR4250750	0	0	0	0
f83f8df	salmon	SINGLE	18.0	0	18.0	c5.4xlarge	success	SRR4428678	0	0	0	0
0ff31a1	kallisto	SINGLE	65.0	0	65.0	c5.4xlarge	success	SRR4428678	0	3810885632	0	0
9da67c7	hisat2-stringtie	PAIRED	252.0	3.076486694	248.923513306	c5.4xlarge	success	SRR5023408	1592.49306466916	6373429248	1563865088	428765184
c3a1417	hisat2-stringtie	PAIRED	339.0	2.531833544	336.468166456	c5.4xlarge	success	SRR2932901	1569.59674	6556856320	1726435328	0
8ace591	hisat2-stringtie	SINGLE	307.0	1.87152876	305.12847124	c5.4xlarge	success	SRR2932901	99.9973814	6253133824	1444663296	98304
55c83a5	star-stringtie	SINGLE	189.0	0.39253416	188.60746584	c5.4xlarge	success,failed	SRR4250750	49.4929076345432	28660301824	8623808512	27038957568
592ccb0	star-stringtie	SINGLE	229.0	3.246824585	225.753175415	c5.4xlarge	success,failed	SRR2932901	11.5266468513854	27771908096	10486013952	24390430720
f41d903	kallisto	PAIRED	62.0	0	62.0	c5.4xlarge	success	SRR4428678	1552.8663489595	170196992	53702656	0
af57c15	kallisto	PAIRED	327.0	0	327.0	c5.4xlarge	success	SRR2567462	100.336576839475	3816116224	1243267072	0
492a25c	kallisto	PAIRED	61.0	0	61.0	c5.4xlarge	success	SRR5168756	0	3811102720	0	0
53c1850	kallisto	SINGLE	319.0	0	319.0	c5.4xlarge	success	ERR204893	1594.55748197377	3912171520	166080512	0
770e04c	hisat2-cufflinks	SINGLE	778.0	6.957617681	771.042382319	c5.4xlarge	success	SRR2567462	1535.92870915678	11363049472	6484733952	1204879360
b22f6a8	tophat2-cufflinks	PAIRED	3659.0	8.615873682	3650.384126318	c5.4xlarge	success	SRR2567462	638.771734066209	17762394112	8828567552	1204887552
fc6db70	tophat2-cufflinks	PAIRED	2848.0	2.003241209	2845.996758791	c5.4xlarge	success	SRR5185518	671.595459076155	12820119552	5050179584	809414656
e220f0f	tophat2-cufflinks	SINGLE	3022.0	3.119393017	3018.880606983	c5.4xlarge	success	SRR5023408	1580.39232816936	11619151872	4052774912	4538368
6e04233	tophat2-cufflinks	SINGLE	3667.0	6.971718727	3660.028281273	c5.4xlarge	success	SRR2567462	100.083451813084	15878017024	8426786816	1204887552
f134200	tophat2-cufflinks	SINGLE	2587.0	2.059018263	2584.940981737	c5.4xlarge	success	SRR5185518	112.037864365228	12505870336	4852707328	809115648
fbd6060	star-stringtie	PAIRED	232.0	3.345632624	228.654367376	c5.4xlarge	success,failed	SRR2932901	0	26858553344	12195794944	22149206016
6c84843	star-stringtie	PAIRED	185.0	0.4032497	184.5967503	c5.4xlarge	success,failed	SRR4428678	31.0234631355403	28437258240	10812702720	21058949120
9269277	star-stringtie	PAIRED	274.0	7.458771958	266.541228042	c5.4xlarge	success,failed	ERR204893	11.815472319202	28974579712	8966713344	28814626816
fc200b5	star-cufflinks	PAIRED	189.0	1.276850808	187.723149192	c5.4xlarge	success,failed	SRR5168756	0	28981301248	9721872384	28207136768
c5bd9ab	star-cufflinks	SINGLE	205.0	2.548503686	202.451496314	c5.4xlarge	success,failed	SRR5185518	30.7700426699938	28002844672	11961040896	24410214400
d6bd40e	star-cufflinks	SINGLE	217.0	3.109885353	213.890114647	c5.4xlarge	success,failed	SRR5023408	30.2333381908921	28060397568	10727661568	25248186368
f2c8cc2	salmon	SINGLE	99.0	0	99.0	c5.4xlarge	success	ERR204893	0	4945350656	429060096	0
8e3cec2	salmon	SINGLE	77.0	0	77.0	c5.4xlarge	success	SRR2932901	1616.13608211204	4953817088	0	0
5f747cf	salmon	SINGLE	49.0	0	49.0	c5.4xlarge	success	SRR5185518	1259.40512859463	4938706944	4096	0
9854e3e	salmon	SINGLE	18.0	0	18.0	c5.4xlarge	success	SRR4428678	0	0	0	0
1b9ac84	kallisto	SINGLE	65.0	0	65.0	c5.4xlarge	success	SRR5168756	1597.63095113325	348250112	58654720	0
f3a2869	kallisto	SINGLE	316.0	0	316.0	c5.4xlarge	success	ERR204893	1583.2850449	3818831872	417820672	0
1480395	hisat2-stringtie	PAIRED	225.0	1.996654619	223.003345381	c5.4xlarge	success	SRR4241930	1539.56150024938	6807470080	1968836608	1204588544
723a3c5	hisat2-stringtie	PAIRED	73.0	2.215637619	70.784362381	c5.4xlarge	success	SRR5168756	0	0	0	0
61ed1ea	hisat2-cufflinks	SINGLE	142.0	0.701000253	141.298999747	c5.4xlarge	success	SRR4428678	494.644325771144	2861015040	213164032	0
ff21117	tophat2-cufflinks	SINGLE	991.0	0.847157793	990.152842207	c5.4xlarge	success	SRR4428678	930.642000499376	7698501632	770871296	180224
db7d3ed	tophat2-cufflinks	SINGLE	3671.0	4.883815061	3666.116184939	c5.4xlarge	success	SRR2567462	1595.52564727046	15882555392	7972184064	1204891648
329796a	tophat2-cufflinks	SINGLE	753.0	0.971313707	752.028686293	c5.4xlarge	success	SRR4250750	1152.09096095417	11584311296	7385731072	6703464448
10ee87d	star-stringtie	SINGLE	185.0	0.59097557	184.40902443	c5.4xlarge	success,failed	SRR4428678	29.2500012492192	28649455616	12175978496	25597054976
af9d590	kallisto	PAIRED	49.0	0	49.0	c5.4xlarge	success	SRR4250750	99.9353436102436	3811909632	0	0
03073df	kallisto	PAIRED	200.0	0	200.0	c5.4xlarge	success	SRR4241930	99.8723098127341	3815903232	0	0
8eab37f	hisat2-cufflinks	PAIRED	118.0	1.1196695	116.8803305	c5.4xlarge	success	SRR4250750	99.9978302	2102943744	87293952	0
31956f2	hisat2-cufflinks	PAIRED	274.0	3.283649843	270.716350157	c5.4xlarge	success	SRR5185518	99.997916	4010172416	328376320	0
791f2f2	hisat2-cufflinks	PAIRED	551.0	3.807079055	547.192920945	c5.4xlarge	success	SRR2932901	1562.9479352809	9460232192	4618735616	286314496
76286ce	hisat2-cufflinks	SINGLE	370.0	7.787043366	362.212956634	c5.4xlarge	success	SRR5023408	1599.1506268	7617347584	2814820352	348160
dc4051a	star-cufflinks	PAIRED	278.0	4.667532426	273.332467574	c5.4xlarge	success,failed	SRR2567462	43.6718572	27865575424	7154343936	27282112512
b118964	star-cufflinks	PAIRED	233.0	6.575054732	226.424945268	c5.4xlarge	success,failed	SRR2932901	30.7927042606516	27269324800	10276622336	23519830016
5dda102	salmon	PAIRED	73.0	0	73.0	c5.4xlarge	success	SRR2932901	1278.59998126487	4894633984	4096	0
0c8ab72	salmon	SINGLE	43.0	0	43.0	c5.4xlarge	success	SRR5185518	1593.5073658	488943616	162476032	0
a60a4c1	salmon	SINGLE	21.0	0	21.0	c5.4xlarge	success	SRR5168756	0	0	0	0
4a8e0dd	hisat2-stringtie	PAIRED	226.0	1.732879279	224.267120721	c5.4xlarge	success	SRR4241930	214.93610589856	4893274112	1236140032	1204588544
3695523	hisat2-stringtie	PAIRED	239.0	2.747096358	236.252903642	c5.4xlarge	success	SRR5023408	1543.01383168961	5722849280	1210998784	1202421760
c24de88	hisat2-stringtie	PAIRED	67.0	0.539298943	66.460701057	c5.4xlarge	success	SRR4428678	0	0	0	0
a239b22	hisat2-stringtie	SINGLE	84.0	1.754884955	82.245115045	c5.4xlarge	success	SRR4250750	99.8728622222222	75833344	74764288	5877760
ee34606	star-stringtie	SINGLE	238.0	52.014661448	185.985338552	c5.4xlarge	success,failed	SRR4250750	35.9099886858573	28554264576	10806403072	27334123520
af8b672	kallisto	PAIRED	267.0	0	267.0	c5.4xlarge	success	SRR5023408	0	3812937728	0	0
eafd763	kallisto	PAIRED	297.0	0	297.0	c5.4xlarge	success	ERR204893	1599.09009734579	3908579328	860917760	0
458e528	kallisto	SINGLE	65.0	0	65.0	c5.4xlarge	success	SRR5168756	0	3811258368	0	0
e0d766f	kallisto	SINGLE	63.0	0	63.0	c5.4xlarge	success	SRR4428678	0	3811590144	0	0
93b30e3	hisat2-cufflinks	PAIRED	333.0	6.037911759	326.962088241	c5.4xlarge	success	SRR5023408	1149.5870639449	5092249600	1379909632	1202421760
808364b	hisat2-cufflinks	PAIRED	913.0	214.12232105	698.87767895	c5.4xlarge	success	ERR204893	1591.05716349127	13509189632	8645996544	1206202368
ccbee47	hisat2-cufflinks	PAIRED	134.0	1.410053981	132.589946019	c5.4xlarge	success	SRR5168756	1188.95046865672	2551001088	288358400	0
5261043	tophat2-cufflinks	SINGLE	988.0	1.146981535	986.853018465	c5.4xlarge	success	SRR4428678	0	7689793536	841973760	180224
e5dcd50	tophat2-cufflinks	SINGLE	3124.0	5.04721669	3118.95278331	c5.4xlarge	success	ERR204893	0	21546881024	8682422272	1205301248
8fdbe13	star-stringtie	PAIRED	226.0	1.84520003	224.15479997	c5.4xlarge	success,failed	SRR2932901	31.8424394246404	27426074624	10174140416	23605813248
fff11db	star-stringtie	PAIRED	184.0	0.739195454	183.260804546	c5.4xlarge	success,failed	SRR4428678	29.3715445692884	28414787584	12512182272	22599573504
7a10e25	star-stringtie	SINGLE	216.0	2.67415853	213.32584147	c5.4xlarge	success,failed	SRR5023408	0	27444670464	12654637056	22749102080
2364b0d	star-stringtie	SINGLE	278.0	2.858658119	275.141341881	c5.4xlarge	success,failed	SRR2567462	0	27616026624	6677295104	26376785920
f96cdf1	star-cufflinks	PAIRED	203.0	2.246540715	200.753459285	c5.4xlarge	success,failed	SRR5185518	31.3445726	27454173184	11590737920	21697921024
eee16e1	star-cufflinks	PAIRED	185.0	1.123770631	183.876229369	c5.4xlarge	success,failed	SRR4428678	30.3525280597015	28472758272	12622667776	22876651520
81dcfdd	star-cufflinks	PAIRED	228.0	3.234078476	224.765921524	c5.4xlarge	success,failed	SRR2932901	32.0959972	27287941120	10295623680	23705948160
759b06b	star-cufflinks	SINGLE	267.0	4.118475021	262.881524979	c5.4xlarge	success,failed	ERR204893	32.2104341	26017832960	10280353792	22158757888
d57769d	salmon	PAIRED	66.0	0	66.0	c5.4xlarge	success	SRR5023408	1588.81361843088	489836544	370454528	0
208a4a6	kallisto	PAIRED	48.0	0	48.0	c5.4xlarge	success	SRR4250750	0	3356377088	0	0
e203984	salmon	SINGLE	111.0	0	111.0	c5.4xlarge	success	SRR2567462	1580.00152114073	1526194176	1124790272	0
9f00d2c	salmon	SINGLE	67.0	0	67.0	c5.4xlarge	success	SRR5023408	1586.49685450219	4802170880	0	0
a465f62	kallisto	SINGLE	208.0	0	208.0	c5.4xlarge	success	SRR4241930	99.9972297	3817635840	0	0
e2e2564	hisat2-stringtie	PAIRED	89.0	0.713890472	88.286109528	m5.2xlarge	success	SRR4428678	794.478724711779	4872781824	104529920	0
1adc56a	hisat2-cufflinks	SINGLE	462.0	3.259481528	458.740518472	m5.2xlarge	success	SRR5185518	772.942214763092	5137317888	351092736	0
05af1b3	hisat2-cufflinks	SINGLE	224.0	0.37115005	223.62884995	m5.2xlarge	success	SRR4250750	709.615882335404	8444620800	4188610560	4188614656
6404f78	hisat2-cufflinks	SINGLE	508.0	2.169622037	505.830377963	m5.2xlarge	success	SRR5023408	795.836028927681	6985928704	2202050560	1202483200
5551ea3	hisat2-stringtie	SINGLE	250.0	5.063924789	244.936075211	m5.2xlarge	success	SRR5185518	765.240094082397	5796110336	999260160	677232640
11e29de	tophat2-cufflinks	PAIRED	1109.0	0.313043347	1108.686956653	m5.2xlarge	success	SRR4250750	704.351359197995	4930850816	919719936	84078592
7c5eda2	tophat2-cufflinks	SINGLE	2812.0	4.412102894	2807.587897106	m5.2xlarge	success	SRR4241930	792.666449514321	8190406656	4107907072	22818816
a3b74f2	tophat2-cufflinks	SINGLE	2499.0	1.084427325	2497.915572675	m5.2xlarge	success	SRR4250750	673.915913877039	10216677376	7434137600	6702538752
57ddbb9	tophat2-cufflinks	SINGLE	5513.0	2.380879938	5510.619120062	m5.2xlarge	success	SRR2932901	797.744635118306	16422043648	7958913024	12288
d020cc4	star-stringtie	PAIRED	207.0	1.086867393	205.913132607	m5.2xlarge	success,failed	SRR4250750	18.5738963478261	29574295552	11685117952	29123129344
e02eb4e	hisat2-cufflinks	PAIRED	877.0	5.661448549	871.338551451	m5.2xlarge	success	SRR2567462	793.416094246575	11329261568	6477443072	5347680256
59bd2c2	salmon	PAIRED	25.0	0	25.0	m5.2xlarge	success	SRR4250750	0	0	0	0
d4cb469	salmon	PAIRED	130.0	0	130.0	m5.2xlarge	success	SRR2932901	795.76230256538	126038016	70156288	0
8667399	salmon	PAIRED	180.0	0	180.0	m5.2xlarge	success	ERR204893	792.466452104608	4579454976	820359168	0
49cc0f8	salmon	SINGLE	217.0	0	217.0	m5.2xlarge	success	SRR2567462	797.317049663761	4804435968	907628544	0
5f89289	salmon	SINGLE	76.0	0	76.0	m5.2xlarge	success	SRR5185518	770.031253865337	4671021056	0	0
314e3f8	salmon	SINGLE	534.0	0	534.0	m5.2xlarge	success	SRR4250750	269.631500627353	8324648960	3745263616	3745263616
123646e	kallisto	SINGLE	82.0	0	82.0	m5.2xlarge	success	SRR5168756	100.518918147685	3810091008	0	0
e966f7f	kallisto	SINGLE	260.0	0	260.0	m5.2xlarge	success	SRR4241930	0	3902984192	0	0
b076660	hisat2-stringtie	PAIRED	709.0	3.457479504	705.542520496	m5.2xlarge	success	ERR204893	798.65094553616	12481146880	7640662016	1204568064
0cfa3cb	hisat2-stringtie	SINGLE	96.0	1.29562989	94.70437011	m5.2xlarge	success	SRR4250750	96.3241047690387	3967770624	1981665280	1981665280
5b77ba3	hisat2-stringtie	SINGLE	649.0	5.686877974	643.313122026	m5.2xlarge	success	SRR2567462	802.332654317897	12341706752	7490523136	1204568064
9237408	hisat2-stringtie	SINGLE	221.0	4.555459905	216.444540095	m5.2xlarge	success	SRR5185518	782.778827	4901855232	125673472	0
0e14b01	tophat2-cufflinks	PAIRED	3699.0	2.179628732	3696.820371268	m5.2xlarge	success	SRR5185518	554.643899974843	12526477312	5290868736	809414656
1eee77c	tophat2-cufflinks	PAIRED	6043.0	3.744485988	6039.255514012	m5.2xlarge	success	SRR2932901	796.735478651685	17144279040	7697506304	1205026816
7c720b5	tophat2-cufflinks	SINGLE	4382.0	5.300665333	4376.699334667	m5.2xlarge	success	ERR204893	797.846172951432	18018476032	11459084288	1202606080
bf17116	star-stringtie	SINGLE	212.0	0.269995195	211.730004805	m5.2xlarge	success,failed	SRR4250750	35.9694376855346	29059600384	10541879296	27647778816
2728486	kallisto	PAIRED	59.0	0	59.0	m5.2xlarge	success	SRR4250750	99.9974239	3459923968	0	0
6719b18	hisat2-cufflinks	SINGLE	213.0	0.847818294	212.152181706	m5.2xlarge	success	SRR4250750	610.896037942284	6671355904	3312410624	3312410624
48d66fc	salmon	PAIRED	71.0	0	71.0	m5.2xlarge	success	SRR5185518	804.55468155194	254349312	87175168	0
8f814cf	salmon	PAIRED	119.0	0	119.0	m5.2xlarge	success	SRR2932901	798.713169414695	789172224	733069312	0
9cae41e	salmon	PAIRED	24.0	0	24.0	m5.2xlarge	success	SRR4428678	0	0	0	0
0f0fa01	salmon	SINGLE	204.0	0	204.0	m5.2xlarge	success	SRR2567462	801.3809425	4742979584	1236656128	0
5026e1e	salmon	SINGLE	32.0	0	32.0	m5.2xlarge	success	SRR5168756	579.191992846348	4636971008	4096	0
9d49e9e	salmon	SINGLE	25.0	0	25.0	m5.2xlarge	success	SRR4428678	793.1489441	4585680896	0	0
206fddb	kallisto	SINGLE	243.0	0	243.0	m5.2xlarge	success	SRR2932901	802.342358951311	3919155200	502321152	0
a6c117b	kallisto	SINGLE	321.0	0	321.0	m5.2xlarge	success	SRR5023408	799.0712342	3811921920	515956736	0
bdc8527	hisat2-stringtie	SINGLE	399.0	3.414178722	395.585821278	m5.2xlarge	success	SRR2932901	793.835062	10051379200	5231194112	163799040
513cf3a	hisat2-stringtie	SINGLE	85.0	2.01868267	82.98131733	m5.2xlarge	success	SRR5168756	776.19966741573	4887080960	111820800	1556480
9313ba6	hisat2-stringtie	SINGLE	283.0	2.407536516	280.592463484	m5.2xlarge	success	SRR4241930	769.709766331658	7161626624	2343530496	1202782208
b7ee75b	star-stringtie	PAIRED	225.0	0.637381101	224.362618899	m5.2xlarge	success,failed	SRR4428678	24.8648234586466	29246922752	10318950400	26419400704
8892699	star-stringtie	PAIRED	234.0	2.601771414	231.398228586	m5.2xlarge	success,failed	SRR5185518	23.9305145988258	29695631360	12845625344	29706985472
abbcddf	star-stringtie	SINGLE	214.0	0.436008717	213.563991283	m5.2xlarge	success,failed	SRR4250750	14.9455191	29373956096	12481118208	25923870720
d90b38e	star-stringtie	SINGLE	260.0	3.958482214	256.041517786	m5.2xlarge	success,failed	SRR2932901	26.9650818	28353736704	8315822080	25902366720
5b5e90b	star-stringtie	SINGLE	214.0	0.706345266	213.293654734	m5.2xlarge	success,failed	SRR4428678	16.9110772465582	29604683776	13123940352	29326422016
39eab29	star-stringtie	SINGLE	238.0	2.432146871	235.567853129	m5.2xlarge	success,failed	SRR5185518	26.0570483686177	28595380224	11343495168	24353099776
bd1bc73	hisat2-cufflinks	SINGLE	209.0	1.510975234	207.489024766	m5.2xlarge	success	SRR5168756	760.174445105328	5062721536	336605184	16384
de06280	hisat2-cufflinks	SINGLE	482.0	6.028006056	475.971993944	m5.2xlarge	success	SRR5023408	797.40529840796	6204178432	1544380416	1204858880
b1e08f6	hisat2-cufflinks	SINGLE	184.0	0.530208388	183.469791612	m5.2xlarge	success	SRR4428678	607.999545105853	2390827008	329408512	0
